Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:11.011,51,0.23899494,0.09665966,0.08295803,0.07216006,0.18523987,0.48183525,0.00327181,0.20698155,0.08536568,0.07797273,0.08777113,0.20202459,0.70192337,0.00454786,0.00167021,0.00200480,0.00106686,0.48497850,0.00103794,0.14111783,0.04078438,0.00080756,0.00026901,0.92795479,0.94643474,0.00599126,0.00588107,0.00606238,0.01105357,0.19893318,0.21317449,0.00042113,0.00067644,0.00106497,0.01205096,0.00659978,0.01318910,0.26070252,0.45550320,0.84613901,0.88080013,0.00000442,0.05832691,0.02500574,0.06320886,0.02775302,0.00063100,0.00000763,0.00000119,0.00000204,0.00000442,0,0.1110221824546676,0.015335869768000991,-0.020409194193791697,0.4658880829811096,0.4817489683628082,0,0.4658880829811096,0.4817489683628082,0
00:00:00:12.012,51,0.23753305,0.08833526,0.05907372,0.09282938,0.18329583,0.40715736,0.00309299,0.19040345,0.07433258,0.10608502,0.06052232,0.20916900,0.68951821,0.00482512,0.00191515,0.00075652,0.00203200,0.40378204,0.00161543,0.10855484,0.05358946,0.00048045,0.00036998,0.87463844,0.88409388,0.00837952,0.00770615,0.00255419,0.00418905,0.28061906,0.26803949,0.00064505,0.00094705,0.00119158,0.01131467,0.00583290,0.01084436,0.27318206,0.44072074,0.90631187,0.90906912,0.00000413,0.09232936,0.01318485,0.03830277,0.02067308,0.00059367,0.00000716,0.00000138,0.00000194,0.00000413,0,0.07176092017420746,0.018384883620932015,-0.016673780107217054,0.4668315649032593,0.4806005358695984,0,0.4668315649032593,0.4806005358695984,0
00:00:00:13.013,51,0.21538033,0.06202665,0.05163779,0.09301300,0.22960348,0.42739975,0.00309812,0.17549732,0.05239681,0.08838496,0.07253516,0.24555682,0.61925560,0.00500044,0.00244053,0.00138038,0.00046621,0.18964510,0.00146524,0.06387063,0.04753996,0.00087003,0.00023009,0.86487538,0.85291433,0.01170268,0.01037276,0.00218746,0.00333051,0.31569391,0.22213970,0.00133110,0.00095427,0.00241079,0.01415585,0.00957790,0.01353175,0.34703550,0.54763222,0.94849861,0.93907636,0.00000476,0.11203836,0.01478791,0.02581156,0.01872887,0.00069968,0.00001000,0.00000146,0.00000234,0.00000476,0,0.06665069306708025,0.016978199834022434,-0.01806085080046153,0.4658387005329132,0.48059675097465515,0,0.4658387005329132,0.48059675097465515,0
00:00:00:14.014,51,0.24307522,0.07568549,0.08012347,0.06581149,0.19723544,0.43534443,0.00267625,0.20422153,0.06333342,0.06033522,0.09975767,0.21557018,0.64439869,0.00400005,0.00232014,0.00091835,0.00052977,0.16189489,0.00186836,0.06070205,0.05416803,0.00078635,0.00024725,0.85850322,0.84395272,0.00855867,0.00755008,0.00192872,0.00274177,0.23927136,0.18877004,0.00131756,0.00098429,0.00205975,0.01076123,0.00893409,0.01170019,0.29568645,0.49836686,0.93708932,0.92999959,0.00000421,0.08590814,0.01872916,0.02806277,0.02240449,0.00057786,0.00000822,0.00000119,0.00000189,0.00000421,0,0.06537156695716068,0.019617154708485633,-0.01584627279847537,0.4655376672744751,0.48042744398117065,0,0.4655376672744751,0.48042744398117065,0
00:00:00:15.015,51,0.32356238,0.23950957,0.07278460,0.07611285,0.07380256,0.49933857,0.00220108,0.24595669,0.19817194,0.07704423,0.08506576,0.08196583,0.71575534,0.00327428,0.00267239,0.00088693,0.00080032,0.17389023,0.00203819,0.05276990,0.03757616,0.00062249,0.00033234,0.85331005,0.83719498,0.00608400,0.00550422,0.00248475,0.00360006,0.21366604,0.18640593,0.00157700,0.00167504,0.00195669,0.00931913,0.01196309,0.01634214,0.32586247,0.53835845,0.92703843,0.92690367,0.00000477,0.05800213,0.02485916,0.05252324,0.02986571,0.00061835,0.00000787,0.00000143,0.00000183,0.00000477,0,0.10101534356926911,0.022471262505908026,-0.02225641920371787,0.467162162065506,0.48417145013809204,0,0.467162162065506,0.48417145013809204,0
00:00:00:16.016,51,0.70726967,0.76625651,0.09027842,0.06035370,0.00542282,0.50934607,0.00051919,0.48152924,0.76122075,0.09768329,0.06020380,0.00672475,0.63354445,0.00092268,0.00302375,0.00065370,0.00057828,0.04986402,0.00069091,0.11178289,0.06600944,0.00055951,0.00060572,0.86112225,0.83939075,0.00258982,0.00214576,0.00299594,0.00558918,0.10846358,0.06447472,0.00112966,0.00115637,0.00207040,0.01765355,0.01175453,0.01612897,0.36512381,0.60353613,0.94073808,0.94554818,0.00000387,0.01367518,0.05774172,0.23192045,0.11483166,0.00041289,0.00000604,0.00000122,0.00000350,0.00000387,0,0.08487748840893558,0.021250165666868936,-0.026716422834147303,0.4677061140537262,0.497183620929718,0,0.4677061140537262,0.497183620929718,0
00:00:00:17.017,51,0.72527641,0.79111069,0.09803262,0.05487344,0.00421438,0.50719047,0.00052221,0.55777729,0.78965485,0.10300595,0.05966288,0.00465791,0.57846665,0.00060014,0.00257242,0.00017743,0.00049690,0.01666678,0.00081426,0.09349104,0.11896841,0.00042699,0.00109948,0.83977878,0.76516992,0.00147564,0.00137433,0.00254584,0.00214802,0.05724448,0.05602946,0.00102604,0.00100547,0.00195142,0.01596120,0.01054098,0.00911296,0.13566799,0.29954639,0.91454870,0.90392166,0.00000283,0.00677039,0.11429069,0.28209898,0.14178175,0.00024776,0.00000394,0.00000084,0.00000390,0.00000283,0,0.06758859819607749,0.02946593252285523,-0.026712248492124075,0.4681777358055115,0.499282568693161,0,0.4681777358055115,0.499282568693161,0
00:00:00:18.018,51,0.74470145,0.79599798,0.10399398,0.04920182,0.00342213,0.50410014,0.00045387,0.53701055,0.79931617,0.08358600,0.07275791,0.00455808,0.56778240,0.00060042,0.00190975,0.00009297,0.00032390,0.00544856,0.00045078,0.07305741,0.12172426,0.00040582,0.00144843,0.82414371,0.73341089,0.00076651,0.00074526,0.00304110,0.00222835,0.03007062,0.03369034,0.00071012,0.00098489,0.00200299,0.01639143,0.01007337,0.00779000,0.05510192,0.11996048,0.86951244,0.84627974,0.00000223,0.00468714,0.16904487,0.29535225,0.15772085,0.00014309,0.00000252,0.00000053,0.00000398,0.00000223,0,0.05380307290100471,0.03417437633071517,-0.026287186001239422,0.4675634205341339,0.49773818254470825,0,0.4675634205341339,0.49773818254470825,0
00:00:00:19.019,51,0.73233306,0.70623064,0.08476190,0.05289096,0.00534931,0.59745395,0.00044931,0.50060117,0.71467781,0.06986074,0.08494993,0.00778920,0.60946071,0.00055192,0.00176526,0.00007502,0.00033008,0.00538898,0.00042407,0.05606138,0.11588103,0.00019556,0.00200816,0.75901246,0.63471675,0.00085791,0.00089736,0.00341306,0.00163477,0.01614687,0.02406454,0.00090066,0.00109874,0.00193481,0.01607099,0.00802816,0.00545510,0.04912046,0.10737882,0.83821481,0.79321188,0.00000238,0.00847376,0.14628407,0.14176023,0.10147455,0.00014219,0.00000187,0.00000037,0.00000284,0.00000238,0,0.06161734798558014,0.032748729602105876,-0.02346377919197422,0.46647775173187256,0.4934920072555542,0,0.46647775173187256,0.4934920072555542,0
00:00:00:20.020,51,0.50285727,0.44384491,0.18739963,0.02773995,0.02039428,0.53033280,0.00113485,0.37363133,0.43776256,0.02735083,0.19353433,0.02467167,0.64952850,0.00101708,0.00140241,0.00012480,0.00064325,0.03969573,0.00222101,0.08063592,0.13735753,0.00019109,0.00166646,0.73135376,0.64037514,0.00046849,0.00045303,0.00166584,0.00114512,0.01350533,0.01868929,0.00106963,0.00231505,0.00073778,0.00734146,0.00434718,0.00416021,0.06666235,0.12493045,0.81498331,0.76576060,0.00000236,0.02374806,0.06604907,0.06935829,0.04474230,0.00020411,0.00000179,0.00000026,0.00000102,0.00000236,0,0.07572841436320063,0.041606483193446855,-0.01679705690342272,0.4656384289264679,0.48813432455062866,0,0.4656384289264679,0.48813432455062866,0
