Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:01:06.037,51,0.05052375,0.13032255,0.10168140,0.04714618,0.08873496,0.41013849,0.01227028,0.02329152,0.11929918,0.03901671,0.09429102,0.10511477,0.53639048,0.03310728,0.00109893,0.00037681,0.00131629,0.19029345,0.00253568,0.05462796,0.02513821,0.00070481,0.00017477,0.05139250,0.05792873,0.00299389,0.00438140,0.00287457,0.00118789,0.03125953,0.13574189,0.00151109,0.00156806,0.00039776,0.02283407,0.00598427,0.00557343,0.07915475,0.10064325,0.18047547,0.18283273,0.00000620,0.01653673,0.15618593,0.06703207,0.04174925,0.00016665,0.00000497,0.00000061,0.00000203,0.00000620,0,0.06711350567275637,0.05576652409855456,-0.020152920194794113,0.39997169375419617,0.5440152883529663,0,0.39997169375419617,0.5440152883529663,0
00:00:01:07.038,51,0.05887483,0.12181699,0.13240443,0.03717891,0.08739516,0.44336104,0.01183857,0.03509867,0.11748546,0.02692776,0.11669858,0.09695834,0.56386280,0.01875313,0.00079370,0.00032399,0.00208824,0.20233031,0.00201570,0.03978943,0.01198850,0.00047211,0.00024365,0.01801158,0.02722893,0.00353044,0.00463728,0.00200196,0.00207430,0.01139790,0.04224406,0.00157119,0.00157241,0.00044077,0.03381757,0.00577751,0.01265479,0.10182364,0.09988777,0.10829201,0.12654346,0.00000686,0.02295371,0.11718693,0.06893878,0.04376001,0.00015626,0.00000339,0.00000032,0.00000207,0.00000686,0,0.08053562579066251,0.06177942758551964,-0.023217811697316744,0.39971062541007996,0.5432342290878296,0,0.39971062541007996,0.5432342290878296,0
00:00:01:08.039,51,0.03574708,0.14110889,0.07584091,0.05697964,0.07395608,0.42029059,0.01773652,0.02081562,0.14165439,0.04248780,0.08385006,0.07688668,0.52240694,0.02761317,0.00055377,0.00035277,0.00278892,0.23086320,0.00213568,0.04029907,0.01468554,0.00034054,0.00056721,0.00436167,0.00701910,0.00040139,0.00059964,0.00486452,0.00472471,0.00130538,0.00752263,0.00277071,0.00261563,0.00070752,0.03404872,0.00625012,0.01889218,0.11269410,0.10898630,0.08130495,0.09748497,0.00000371,0.00764389,0.19460239,0.12357997,0.07733217,0.00013418,0.00000192,0.00000024,0.00000143,0.00000371,0,0.07049729116229965,0.0655678903167134,-0.022356595335023616,0.4000675082206726,0.5444158315658569,0,0.4000675082206726,0.5444158315658569,0
00:00:01:09.040,51,0.03463109,0.07827204,0.09625522,0.04986868,0.12488945,0.43076086,0.02045120,0.02246691,0.08755063,0.03213989,0.10436134,0.12722714,0.53489310,0.02517804,0.00018001,0.00115835,0.00428683,0.46681592,0.00439505,0.06884781,0.11297494,0.00035839,0.00188065,0.00040513,0.00047826,0.00001400,0.00002600,0.02890438,0.00714855,0.00008621,0.00076957,0.00509857,0.00484175,0.00102395,0.01490880,0.00451711,0.00722333,0.04050200,0.05001431,0.00870668,0.00876852,0.00000115,0.00459076,0.23669089,0.18904461,0.11734529,0.00007572,0.00000087,0.00000019,0.00000085,0.00000115,0,0.06499987516129699,0.07147938190782097,-0.018467757876583037,0.3996734321117401,0.5436564087867737,0,0.3996734321117401,0.5436564087867737,0
00:00:01:10.041,51,0.02792910,0.10034007,0.08171848,0.06097002,0.10678945,0.31168827,0.02888370,0.01681606,0.10854351,0.03710003,0.10041637,0.10129537,0.46115839,0.04610203,0.00015308,0.00330929,0.00327794,0.49491984,0.00269778,0.30239406,0.63953787,0.00195529,0.00120559,0.00006661,0.00007174,0.00000134,0.00000220,0.06321477,0.02655399,0.00002100,0.00011918,0.00310532,0.01068925,0.00024504,0.00349993,0.00102341,0.00164139,0.03421712,0.04073542,0.00151944,0.00189582,0.00000050,0.00606497,0.23141260,0.23762140,0.11964503,0.00003832,0.00000048,0.00000019,0.00000076,0.00000050,0,0.07904388863457984,0.06464759637985841,-0.02250276209584523,0.4002910852432251,0.5416042804718018,0,0.4002910852432251,0.5416042804718018,0
00:00:01:11.042,51,0.03120986,0.11922102,0.09462947,0.05274284,0.09225155,0.30011514,0.02692083,0.01538919,0.12151772,0.03698634,0.10532653,0.09178418,0.41407043,0.05080860,0.00013808,0.00366669,0.00434047,0.55432558,0.00315043,0.26425481,0.68571103,0.00164601,0.00131262,0.00005137,0.00005568,0.00000183,0.00000237,0.04372476,0.06058165,0.00002879,0.00005910,0.00287410,0.00896875,0.00025067,0.00201680,0.00068618,0.00197269,0.02911156,0.02533653,0.00042580,0.00055373,0.00000038,0.00670588,0.20327613,0.20026948,0.11345162,0.00003553,0.00000040,0.00000014,0.00000058,0.00000038,0,0.07491940609608172,0.06470200709022986,-0.022498268429279628,0.4003939926624298,0.5393773317337036,0,0.4003939926624298,0.5393773317337036,0
00:00:01:12.043,51,0.02840630,0.16731936,0.11702500,0.04561936,0.06849893,0.24880014,0.03114710,0.01410394,0.16474263,0.03124687,0.13155511,0.06728354,0.35008743,0.06054626,0.00014836,0.00451046,0.00397455,0.53734970,0.00325360,0.37095383,0.79985940,0.00217205,0.00135740,0.00003652,0.00004466,0.00000126,0.00000162,0.06030365,0.09748575,0.00001612,0.00004172,0.00295490,0.00991704,0.00020264,0.00123220,0.00045190,0.00157731,0.02830487,0.02403759,0.00023007,0.00033688,0.00000032,0.00802705,0.17832725,0.19725272,0.11378402,0.00002928,0.00000032,0.00000016,0.00000048,0.00000032,0,0.07395916188323734,0.06349187052712377,-0.020272766090261077,0.39923036098480225,0.5369072556495667,0,0.39923036098480225,0.5369072556495667,0
00:00:01:13.044,51,0.02656700,0.10338083,0.07523587,0.06488834,0.11953445,0.16935633,0.03354048,0.00878641,0.09188215,0.05162084,0.09220089,0.12949364,0.22045705,0.10200378,0.00020901,0.00736855,0.00720097,0.68336403,0.00121422,0.27333072,0.73353112,0.00181661,0.00112661,0.00004823,0.00004632,0.00001063,0.00001132,0.05760308,0.12969716,0.00004338,0.00004995,0.00268431,0.00480228,0.00038987,0.00389532,0.00042928,0.00128953,0.08040796,0.06894151,0.00032210,0.00049175,0.00000053,0.00338226,0.32415941,0.25133553,0.17662328,0.00004925,0.00000069,0.00000024,0.00000123,0.00000053,0,0.0801382454627139,0.06978979743466171,-0.01680945894961024,0.39985954761505127,0.5338479280471802,0,0.39985954761505127,0.5338479280471802,0
00:00:01:14.045,51,0.03848457,0.15774520,0.07700272,0.06717591,0.07673173,0.24779607,0.02619978,0.01619388,0.15628000,0.04433221,0.10547588,0.07252830,0.28123340,0.05464378,0.00016688,0.00465821,0.00703896,0.65206194,0.00177124,0.31060684,0.76764268,0.00157179,0.00129409,0.00003832,0.00005154,0.00000683,0.00000824,0.03664123,0.12680732,0.00002588,0.00006771,0.00228579,0.00542205,0.00027558,0.00240644,0.00026906,0.00158785,0.04949854,0.03392909,0.00025434,0.00047760,0.00000053,0.00588125,0.22188079,0.21691720,0.13672192,0.00003465,0.00000046,0.00000017,0.00000086,0.00000053,0,0.08714174393253485,0.06131388734751393,-0.016817486513504346,0.3987794518470764,0.5330857634544373,0,0.3987794518470764,0.5330857634544373,0
00:00:01:15.046,51,0.02369222,0.14730406,0.09563711,0.05320503,0.09075397,0.21255369,0.03708854,0.01142446,0.14385438,0.03705398,0.11499704,0.09328368,0.31640410,0.07470051,0.00043140,0.01021937,0.00155302,0.62811315,0.00068712,0.16137004,0.22424608,0.00112690,0.00030566,0.00104246,0.00182913,0.00024763,0.00038266,0.02371189,0.08588361,0.00024997,0.00120157,0.00168277,0.00101728,0.00043170,0.01475149,0.00065355,0.00324048,0.26385203,0.20730968,0.00551728,0.00932747,0.00000251,0.00571193,0.24136646,0.19779089,0.14596288,0.00012873,0.00000178,0.00000023,0.00000175,0.00000251,0,0.12368265478885632,0.060407297512308014,-0.02242928068596346,0.39729923009872437,0.5323131680488586,0,0.39729923009872437,0.5323131680488586,0
