Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:01:24.055,51,0.40426782,0.32150492,0.14478564,0.04140919,0.06602152,0.69482744,0.00270379,0.35168171,0.32295677,0.09448622,0.08504021,0.06502562,0.68696296,0.00273898,0.00311970,0.00018719,0.02639656,0.51816094,0.00175831,0.02137566,0.00483547,0.00081900,0.00013011,0.78319168,0.85899043,0.00606470,0.00752651,0.05179322,0.10499745,0.02344757,0.07425173,0.00603162,0.00601384,0.00432059,0.00690612,0.03425197,0.07799780,0.65203184,0.62729347,0.60960603,0.80878139,0.00000854,0.34523675,0.02394741,0.00204497,0.00154642,0.00140757,0.00000230,0.00000120,0.00000127,0.00000854,0,0.3432454298984811,0.0999755997611853,-0.06308931617814226,0.5044313073158264,0.4452289342880249,0,0.5044313073158264,0.4452289342880249,0
00:00:01:25.056,51,0.39827171,0.34610671,0.17416818,0.03367110,0.05789366,0.66961432,0.00274956,0.30908409,0.32808971,0.09716325,0.08268118,0.06044696,0.65319920,0.00362098,0.00319782,0.00013096,0.05063927,0.56420362,0.00146061,0.02904020,0.00629153,0.00039260,0.00023480,0.77991331,0.83991927,0.00855394,0.01179921,0.08858518,0.11779900,0.01877277,0.07129311,0.00631847,0.00468783,0.00476750,0.00883314,0.03360754,0.06588951,0.60616541,0.59001136,0.58908665,0.75373262,0.00001010,0.42479095,0.01395381,0.00151224,0.00133216,0.00137529,0.00000245,0.00000147,0.00000132,0.00001010,0,0.3707765974749899,0.08979193325415646,-0.06318448375651686,0.5035837292671204,0.4434475302696228,0,0.5035837292671204,0.4434475302696228,0
00:00:01:26.057,51,0.41144231,0.34064063,0.19523676,0.03030331,0.06339117,0.67289340,0.00273339,0.27772447,0.31697258,0.09768952,0.08882021,0.06610257,0.66141230,0.00477561,0.00359621,0.00022995,0.04559102,0.61341250,0.00128295,0.02957285,0.00476717,0.00048727,0.00021133,0.82307327,0.87314409,0.00844141,0.01288468,0.16382308,0.18544045,0.01539011,0.07426400,0.00628374,0.00542851,0.00578189,0.01117151,0.04467245,0.07610549,0.63988531,0.64896786,0.60098803,0.74845672,0.00001397,0.40646783,0.01668018,0.00153880,0.00148681,0.00173600,0.00000335,0.00000179,0.00000165,0.00001397,0,0.37209647053636363,0.08706341210889995,-0.059511362901518115,0.5038124918937683,0.44225651025772095,0,0.5038124918937683,0.44225651025772095,0
00:00:01:27.058,51,0.40799168,0.33344430,0.18617646,0.03055673,0.06707251,0.66338283,0.00284999,0.26979116,0.30478898,0.08140206,0.10924359,0.07174978,0.65345484,0.00529320,0.00375143,0.00022074,0.05026582,0.61070943,0.00109706,0.03022837,0.00500356,0.00048153,0.00021961,0.82998085,0.88152027,0.00948264,0.01430709,0.15839711,0.18515363,0.01828283,0.08266258,0.00593590,0.00485173,0.00593659,0.01220001,0.04492278,0.07875761,0.67915893,0.69427359,0.62611306,0.76995993,0.00001583,0.35268581,0.02389007,0.00230922,0.00194044,0.00180689,0.00000388,0.00000200,0.00000191,0.00001583,0,0.37458841994716296,0.08741925453646639,-0.05740661873514542,0.5035851001739502,0.44192567467689514,0,0.5035851001739502,0.44192567467689514,0
00:00:01:28.059,51,0.42859703,0.33451933,0.18042168,0.03273802,0.06574158,0.67753518,0.00257580,0.28339493,0.29719239,0.09436027,0.08799255,0.07193738,0.65917563,0.00472696,0.00383528,0.00023656,0.04366986,0.59086120,0.00105391,0.03319463,0.00588839,0.00044662,0.00023877,0.81307930,0.86234331,0.00627966,0.00934877,0.14500642,0.17396793,0.01616010,0.06537364,0.00541907,0.00495961,0.00455177,0.01075518,0.04082106,0.07100346,0.69051683,0.71727324,0.61221439,0.75025976,0.00001333,0.36623615,0.02148843,0.00210389,0.00170162,0.00167469,0.00000323,0.00000177,0.00000187,0.00001333,0,0.3742144927531639,0.08704025085515524,-0.06151489311541105,0.5037404298782349,0.4407810568809509,0,0.5037404298782349,0.4407810568809509,0
00:00:01:29.060,51,0.47642472,0.32910287,0.13091941,0.04736619,0.06768978,0.71439773,0.00221758,0.33770782,0.29181495,0.09733220,0.07661815,0.07488272,0.66088361,0.00307260,0.00320726,0.00028245,0.02252781,0.53876549,0.00113338,0.03088797,0.00640975,0.00073345,0.00014465,0.79681849,0.84981346,0.00759130,0.01014449,0.06805588,0.12002420,0.02041923,0.07118928,0.00548090,0.00470774,0.00429026,0.01079846,0.03377365,0.06402177,0.64200521,0.68424737,0.67109597,0.79221213,0.00001181,0.38785979,0.02033899,0.00297025,0.00145804,0.00155466,0.00000318,0.00000147,0.00000179,0.00001181,0,0.35640493625716924,0.09480026799228972,-0.06533176536014867,0.5045899152755737,0.4417680501937866,0,0.5045899152755737,0.4417680501937866,0
00:00:02:00.061,51,0.37289336,0.31340218,0.15142450,0.03751046,0.06840491,0.68218094,0.00341579,0.31957227,0.31835219,0.08283637,0.10041034,0.06408925,0.63638437,0.00312724,0.00325330,0.00021594,0.01961180,0.44912142,0.00209267,0.02908084,0.00515194,0.00065107,0.00016395,0.77872723,0.85990125,0.00436122,0.00502048,0.02755637,0.06708756,0.02257776,0.07758584,0.00549536,0.00711910,0.00372164,0.00711148,0.03066726,0.08625383,0.62924945,0.62674725,0.65422267,0.82861161,0.00000877,0.29030138,0.03282880,0.00267019,0.00174001,0.00125678,0.00000245,0.00000114,0.00000114,0.00000877,0,0.34416934190199705,0.1080641690513539,-0.06887061590557272,0.5055638551712036,0.4430091381072998,0,0.5055638551712036,0.4430091381072998,0
00:00:02:01.062,51,0.41607627,0.44534302,0.13645561,0.04174251,0.04295520,0.68522418,0.00318772,0.34116346,0.42873475,0.06394920,0.11615698,0.03455653,0.59507859,0.00213856,0.00356603,0.00011364,0.02396482,0.31960428,0.00398130,0.01917076,0.00342775,0.00084198,0.00015476,0.73560274,0.81787407,0.00312748,0.00327935,0.01693006,0.04119659,0.02012723,0.08049989,0.01269016,0.01688779,0.00526668,0.00550777,0.05198606,0.12960233,0.59259295,0.61033374,0.75759023,0.87196910,0.00000930,0.37637821,0.02375304,0.00187488,0.00145463,0.00137432,0.00000214,0.00000147,0.00000086,0.00000930,0,0.33413258284023745,0.11479155393883346,-0.06847576927310972,0.505221426486969,0.4438490569591522,0,0.505221426486969,0.4438490569591522,0
00:00:02:02.063,51,0.42988005,0.50353384,0.09436351,0.06422134,0.03421777,0.68704617,0.00314378,0.37303558,0.48122731,0.08262000,0.08538447,0.02701171,0.60656029,0.00159615,0.00340550,0.00008376,0.00978302,0.18840097,0.00694779,0.01074608,0.00187009,0.00098981,0.00014420,0.80033135,0.81609946,0.00258392,0.00248398,0.01721979,0.03681262,0.02514542,0.05744676,0.02475767,0.03595420,0.00650735,0.00332316,0.11766051,0.18536268,0.40371192,0.49481431,0.75330001,0.84882504,0.00000788,0.44371223,0.01306331,0.00145370,0.00135315,0.00130664,0.00000172,0.00000142,0.00000050,0.00000788,0,0.33474030440343455,0.11193252229590334,-0.06938857927224003,0.5056838989257812,0.44463080167770386,0,0.5056838989257812,0.44463080167770386,0
00:00:02:03.064,51,0.39735544,0.44111571,0.14695820,0.03785767,0.03944723,0.65970361,0.00340189,0.30846679,0.40844595,0.05249305,0.13535047,0.03332872,0.58842033,0.00182407,0.00339416,0.00009089,0.00349633,0.07079458,0.00383472,0.00939907,0.00254896,0.00213075,0.00006598,0.78701955,0.79854548,0.00266649,0.00274862,0.01412224,0.02544646,0.01392367,0.04526481,0.02934304,0.02382507,0.00780680,0.00431733,0.10593026,0.15063694,0.34453636,0.44672805,0.71338040,0.79570895,0.00000713,0.37932944,0.01305735,0.00124068,0.00135302,0.00093065,0.00000180,0.00000105,0.00000054,0.00000713,0,0.31970663714168046,0.11128781666557808,-0.06673840701553757,0.5054061412811279,0.4446480870246887,0,0.5054061412811279,0.4446480870246887,0
