Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:11.011,51,0.42209780,0.17666996,0.02135020,0.28708690,0.10668643,0.82689524,0.00320539,0.40930575,0.20401211,0.28217390,0.01368314,0.09540195,0.72014791,0.00061417,0.00076676,0.00022098,0.00024598,0.02660362,0.00400281,0.00507777,0.00828792,0.00176051,0.00013498,0.73347676,0.65026379,0.00108736,0.00153005,0.01174476,0.00296433,0.00213358,0.02932685,0.01884353,0.01708020,0.00751284,0.00844236,0.03827309,0.01575551,0.02066410,0.05571469,0.56380266,0.48799133,0.00000386,0.09951867,0.07746293,0.00619665,0.00505957,0.00043838,0.00000138,0.00000042,0.00000073,0.00000386,0,0.19395026258564046,0.02954692191576419,0.038356219325000974,0.43657776713371277,0.4623637795448303,0,0.43657776713371277,0.4623637795448303,0
00:00:00:12.012,51,0.40309894,0.15808333,0.02355546,0.27760583,0.11634320,0.81019318,0.00315850,0.35184410,0.17520957,0.27022094,0.01360565,0.11017875,0.68594921,0.00080287,0.00073215,0.00039534,0.00020225,0.03536214,0.00407073,0.00448159,0.00496833,0.00220061,0.00010661,0.72189188,0.67171323,0.00082776,0.00117494,0.01276289,0.00351583,0.00168665,0.02666179,0.02030458,0.03033954,0.00538133,0.00781842,0.03735362,0.01915433,0.02282488,0.05133247,0.40706548,0.35201374,0.00000400,0.06871502,0.09476990,0.00593573,0.00591106,0.00043885,0.00000137,0.00000038,0.00000070,0.00000400,0,0.1731906914750596,0.03841240178092552,0.03735577847537401,0.4372715353965759,0.4612125754356384,0,0.4372715353965759,0.4612125754356384,0
00:00:00:13.013,51,0.37754849,0.21698685,0.03341755,0.21132916,0.08037893,0.78834891,0.00276419,0.37675220,0.23229606,0.19875780,0.01863204,0.07309794,0.62622613,0.00069654,0.00020741,0.00026340,0.00035846,0.02215250,0.00335742,0.00278473,0.00282685,0.00181394,0.00034385,0.52460611,0.50552469,0.00008148,0.00014648,0.06308424,0.01015507,0.00050076,0.01743995,0.01685313,0.03467304,0.00792985,0.01373202,0.10312829,0.05485320,0.00181504,0.00318574,0.03038271,0.02631566,0.00000265,0.06593230,0.08190418,0.00811682,0.00554238,0.00014309,0.00000047,0.00000028,0.00000070,0.00000265,0,0.16747363628920844,0.05155373914330418,0.04246713272465242,0.4371645748615265,0.4607737064361572,0,0.4371645748615265,0.4607737064361572,0
00:00:00:14.014,51,0.36679900,0.22449474,0.02865883,0.25237155,0.08304919,0.77866763,0.00280737,0.41118664,0.24865291,0.24209510,0.01453078,0.07110880,0.64494789,0.00064151,0.00002142,0.00003202,0.00021406,0.00150809,0.00092681,0.00016633,0.00185034,0.00062345,0.00126867,0.20524511,0.20242298,0.00101259,0.00211401,0.03634185,0.00716890,0.00236620,0.05791622,0.00702864,0.00206274,0.31854367,0.02795184,0.14884835,0.08991361,0.00002571,0.00002922,0.00394761,0.00456840,0.00000102,0.08435443,0.06065993,0.00830885,0.00655401,0.00001405,0.00000016,0.00000021,0.00000076,0.00000102,0,0.20369285395298567,0.05030874354489306,0.04295213153009436,0.437510222196579,0.4601975083351135,0,0.437510222196579,0.4601975083351135,0
00:00:00:15.015,51,0.34985170,0.21612607,0.02588564,0.31121099,0.08381027,0.75157547,0.00292311,0.36404878,0.23354843,0.28328145,0.00921313,0.07680928,0.65421855,0.00076747,0.00002744,0.00005349,0.00021381,0.00231690,0.00163358,0.00031017,0.00348715,0.00153224,0.00082307,0.03051042,0.03391742,0.00015818,0.00037936,0.07135768,0.01197273,0.00058466,0.01766306,0.00709671,0.00257592,0.09007968,0.00954139,0.13647576,0.08218188,0.00004732,0.00005843,0.00131791,0.00100235,0.00000053,0.06071705,0.07472726,0.01221495,0.00750438,0.00001064,0.00000011,0.00000016,0.00000082,0.00000053,0,0.19781155441733783,0.053587439827199344,0.04672239788931833,0.43824952840805054,0.4590032696723938,0,0.43824952840805054,0.4590032696723938,0
00:00:00:16.016,51,0.36838666,0.26584002,0.04152141,0.17425193,0.06581832,0.83721870,0.00299663,0.36347115,0.30773333,0.16751297,0.02521519,0.06251332,0.67785454,0.00085379,0.00030376,0.00025930,0.00048430,0.03876832,0.00961042,0.00463798,0.00505947,0.00307193,0.00030647,0.01873750,0.01757906,0.00000782,0.00001994,0.27523759,0.04203216,0.00009214,0.00340004,0.01230954,0.02420699,0.00136742,0.00281032,0.09620786,0.05105682,0.00351972,0.00667095,0.00827592,0.00330228,0.00000103,0.04424514,0.10586119,0.01017721,0.00794292,0.00010044,0.00000022,0.00000019,0.00000060,0.00000103,0,0.2032457338361972,0.05127114373829295,0.03821765465255217,0.4373094439506531,0.4570147395133972,0,0.4373094439506531,0.4570147395133972,0
00:00:00:17.017,51,0.36760154,0.21891467,0.04130603,0.15655403,0.09260079,0.84865797,0.00319188,0.34826466,0.25023547,0.16059421,0.03666072,0.09355766,0.72673565,0.00086223,0.00051448,0.00032177,0.00039907,0.04255978,0.00768809,0.01341010,0.01091524,0.00259438,0.00031615,0.04115440,0.03720412,0.00000757,0.00001709,0.20416149,0.02758109,0.00014782,0.00414441,0.00573641,0.01198982,0.00079571,0.00425450,0.04551287,0.02215990,0.00757065,0.01582796,0.05171874,0.02229933,0.00000109,0.04133151,0.12951219,0.00958909,0.00780374,0.00014220,0.00000029,0.00000017,0.00000063,0.00000109,0,0.20837316818018486,0.05355029368524868,0.03622622612372637,0.4370318055152893,0.4553740620613098,0,0.4370318055152893,0.4553740620613098,0
00:00:00:18.018,51,0.37783632,0.27358794,0.07489709,0.08710412,0.06996103,0.84988409,0.00322164,0.35995278,0.31073958,0.09803531,0.06692218,0.06658933,0.71432590,0.00078916,0.00050973,0.00066102,0.00031896,0.05463889,0.00809479,0.01335769,0.01194001,0.00532027,0.00023033,0.03476128,0.03541594,0.00000278,0.00000629,0.30579704,0.05753433,0.00006317,0.00204093,0.00651557,0.01815306,0.00075088,0.00460860,0.05075118,0.03097238,0.00940390,0.01847397,0.04542464,0.02176178,0.00000104,0.03917797,0.13646913,0.00957394,0.00781202,0.00015783,0.00000029,0.00000014,0.00000062,0.00000104,0,0.2077113835430258,0.055219007869708014,0.039533331115442535,0.4366765320301056,0.45580530166625977,0,0.4366765320301056,0.45580530166625977,0
00:00:00:19.019,51,0.40418053,0.27665040,0.04566272,0.14584801,0.06942962,0.85484517,0.00306346,0.36684623,0.31258616,0.14769444,0.04202641,0.06730911,0.71039760,0.00078201,0.00035906,0.00045963,0.00024032,0.01982570,0.00469004,0.01573624,0.02918160,0.00609022,0.00037338,0.03340028,0.03565218,0.00000101,0.00000269,0.40603283,0.06436628,0.00002938,0.00196278,0.00406628,0.01631093,0.00078162,0.00417140,0.04268196,0.02642878,0.00298194,0.00625209,0.02158853,0.00952042,0.00000079,0.04972978,0.13157932,0.01000917,0.00735721,0.00009395,0.00000018,0.00000013,0.00000079,0.00000079,0,0.1991486336070724,0.057429522021016886,0.03948892581704995,0.4373004138469696,0.455208420753479,0,0.4373004138469696,0.455208420753479,0
00:00:00:20.020,51,0.42202646,0.32972574,0.03517509,0.23071876,0.05195190,0.81020755,0.00298750,0.37119055,0.35188165,0.20956273,0.01778002,0.04771845,0.67944038,0.00075510,0.00025369,0.00070119,0.00030167,0.02944793,0.00664201,0.01098582,0.02340734,0.01210805,0.00032891,0.02375412,0.02729528,0.00000026,0.00000076,0.61580026,0.19443233,0.00000775,0.00065250,0.00702022,0.05024476,0.00092125,0.00364924,0.07468124,0.05689232,0.00229891,0.00447361,0.00798650,0.00398661,0.00000071,0.07778293,0.07479738,0.00944590,0.00560115,0.00008572,0.00000014,0.00000012,0.00000074,0.00000071,0,0.20174940035559416,0.05775221622828569,0.041871113868057516,0.4387054145336151,0.4553121328353882,0,0.4387054145336151,0.4553121328353882,0
00:00:00:21.021,51,0.37684688,0.28969511,0.03318644,0.26685157,0.06159292,0.81921518,0.00318354,0.36723617,0.31482142,0.25167510,0.01218161,0.05962264,0.72912455,0.00074609,0.00029417,0.00052424,0.00020558,0.02545701,0.00501922,0.00926126,0.01096370,0.00495995,0.00031319,0.03280390,0.03680895,0.00000429,0.00001102,0.32248095,0.06073797,0.00004754,0.00268493,0.00675748,0.01497263,0.00193386,0.00820858,0.05342122,0.03669510,0.00335948,0.00657940,0.05123726,0.02527719,0.00000085,0.05026747,0.10446502,0.01075852,0.00583734,0.00008629,0.00000027,0.00000014,0.00000084,0.00000085,0,0.20998558208179713,0.05480568997545342,0.04130197234140298,0.43987736105918884,0.4553825855255127,0,0.43987736105918884,0.4553825855255127,0
